WELL,X,Y,MD,GR,RT,CN,DEN,DEPOSITIONAL_ENVIRONMENT,LITH_NAME,LITH_CODE
Well-10,3.0,0.0,1767.3,101.0473,1.94119,0.36172,2.3444,Marine,Clay marl,400
Well-10,3.0,0.0,1767.4,101.8549,1.92945,0.36171,2.3443,Marine,Clay marl,400
Well-10,3.0,0.0,1767.5,102.3722,1.92099,0.35826,2.345,Marine,Clay marl,400
Well-10,3.0,0.0,1767.6,102.2401,1.91456,0.35131,2.3467,Marine,Clay marl,400
Well-10,3.0,0.0,1767.7,101.2261,1.90812,0.34175,2.349,Marine,Clay marl,400
Well-10,3.0,0.0,1767.8,99.6364,1.89993,0.33213000000000004,2.3509,Marine,Clay marl,400
Well-10,3.0,0.0,1767.9,97.8026,1.88751,0.32513000000000003,2.352,Marine,Clay marl,400
Well-10,3.0,0.0,1768.0,96.1626,1.87106,0.32247,2.3519,Marine,Clay marl,400
Well-10,3.0,0.0,1768.1,95.1651,1.85392,0.32469000000000003,2.3499,Marine,Clay marl,400
Well-10,3.0,0.0,1768.2,94.6809,1.8398,0.32961,2.3466,Marine,Clay marl,400
Well-10,3.0,0.0,1768.3,94.7471,1.82953,0.33451,2.3426,Marine,Clay marl,400
Well-10,3.0,0.0,1768.4,94.8385,1.81997,0.33781,2.3394,Marine,Clay marl,400
Well-10,3.0,0.0,1768.5,94.7466,1.80694,0.33915,2.3386,Marine,Clay marl,400
Well-10,3.0,0.0,1768.6,94.4865,1.78562,0.33966,2.3405,Marine,Clay marl,400
Well-10,3.0,0.0,1768.7,94.3603,1.75658,0.34093,2.3439,Marine,Clay marl,400
Well-10,3.0,0.0,1768.8,94.5349,1.7216200000000002,0.34361,2.3475,Marine,Clay marl,400
Well-10,3.0,0.0,1768.9,95.3389,1.68541,0.34746,2.3504,Marine,Clay marl,400
Well-10,3.0,0.0,1769.0,96.5087,1.65169,0.3517,2.3507,Marine,Clay marl,400
Well-10,3.0,0.0,1769.1,98.1045,1.62295,0.35542,2.3484,Marine,Clay marl,400
Well-10,3.0,0.0,1769.2,99.4524,1.59931,0.35885,2.3445,Marine,Clay marl,400
Well-10,3.0,0.0,1769.3,100.5728,1.58009,0.36279,2.3402,Marine,Clay marl,400
Well-10,3.0,0.0,1769.4,100.8674,1.56452,0.36657,2.3364,Marine,Sandy marl,1300
Well-10,3.0,0.0,1769.5,100.7631,1.54942,0.36891,2.3329,Marine,Sandy marl,1300
Well-10,3.0,0.0,1769.6,100.4351,1.53406,0.36942,2.3288,Marine,Sandy marl,1300
Well-10,3.0,0.0,1769.7,100.2753,1.51713,0.36996,2.3229,Marine,Sandy marl,1300
Well-10,3.0,0.0,1769.8,100.4107,1.49788,0.37226,2.3144,Marine,Sandy marl,1300
Well-10,3.0,0.0,1769.9,100.8478,1.47778,0.37717,2.3037,Marine,Sandy marl,1300
Well-10,3.0,0.0,1770.0,101.3775,1.45464,0.38418,2.2923,Marine,Sandy marl,1300
Well-10,3.0,0.0,1770.1,101.8899,1.42875,0.39172,2.282,Marine,Sandy marl,1300
Well-10,3.0,0.0,1770.2,102.0197,1.39993,0.39812,2.2739,Marine,Sandy marl,1300
Well-10,3.0,0.0,1770.3,101.8965,1.37126,0.40123,2.2683,Marine,Sandy marl,1300
Well-10,3.0,0.0,1770.4,101.4082,1.3459299999999998,0.40129,2.2644,Marine,Sandy marl,1300
Well-10,3.0,0.0,1770.5,100.8941,1.32851,0.39997,2.2616,Marine,Sandy marl,1300
Well-10,3.0,0.0,1770.6,100.468,1.32272,0.39937,2.2588,Marine,Sandy marl,1300
Well-10,3.0,0.0,1770.7,100.3657,1.3259299999999998,0.40137,2.2554,Marine,Sandy marl,1300
Well-10,3.0,0.0,1770.8,100.4441,1.3358,0.40604,2.2517,Marine,Sandy marl,1300
Well-10,3.0,0.0,1770.9,100.5043,1.34712,0.41193,2.2481,Marine,Sandy marl,1300
Well-10,3.0,0.0,1771.0,100.2378,1.35684,0.41782,2.2455,Marine,Sandy marl,1300
Well-10,3.0,0.0,1771.1,99.7834,1.36351,0.42228,2.2453,Marine,Sandy marl,1300
Well-10,3.0,0.0,1771.2,98.93,1.3658,0.42444,2.2486,Marine,Sandy marl,1300
Well-10,3.0,0.0,1771.3,97.9518,1.36422,0.42338,2.2558,Marine,Clay marl,400
Well-10,3.0,0.0,1771.4,97.3085,1.36176,0.42009,2.2665,Marine,Clay marl,400
Well-10,3.0,0.0,1771.5,97.1307,1.3583,0.41509,2.2791,Marine,Clay marl,400
Well-10,3.0,0.0,1771.6,97.2858,1.35495,0.40928,2.2908,Marine,Clay marl,400
Well-10,3.0,0.0,1771.7,97.4,1.35332,0.40459,2.2998,Marine,Clay marl,400
Well-10,3.0,0.0,1771.8,97.2425,1.35394,0.402,2.3046,Marine,Clay marl,400
Well-10,3.0,0.0,1771.9,97.2059,1.35683,0.39935,2.3056,Marine,Clay marl,400
Well-10,3.0,0.0,1772.0,97.4659,1.36109,0.39602,2.3038,Marine,Clay marl,400
Well-10,3.0,0.0,1772.1,97.7407,1.36501,0.39025,2.3008,Marine,Clay marl,400
Well-10,3.0,0.0,1772.2,97.9382,1.36851,0.38204,2.2976,Marine,Clay marl,400
Well-10,3.0,0.0,1772.3,98.1632,1.37363,0.37291,2.2948,Marine,Clay marl,400
Well-10,3.0,0.0,1772.4,98.1844,1.3828,0.36557,2.2928,Marine,Clay marl,400
Well-10,3.0,0.0,1772.5,97.897,1.39507,0.36136,2.2918,Marine,Clay marl,400
Well-10,3.0,0.0,1772.6,97.6913,1.41002,0.36149,2.2925,Marine,Clay marl,400
Well-10,3.0,0.0,1772.7,97.7261,1.4258,0.36518,2.2948,Marine,Clay marl,400
Well-10,3.0,0.0,1772.8,98.3956,1.44075,0.36786,2.2987,Marine,Clay marl,400
Well-10,3.0,0.0,1772.9,99.6535,1.4532,0.36698,2.3036,Marine,Clay marl,400
Well-10,3.0,0.0,1773.0,100.9629,1.46022,0.3621,2.3076,Marine,Clay marl,400
Well-10,3.0,0.0,1773.1,101.9542,1.46411,0.3536,2.3107,Marine,Clay marl,400
Well-10,3.0,0.0,1773.2,102.198,1.46874,0.34419,2.3126,Marine,Clay marl,400
Well-10,3.0,0.0,1773.3,101.4286,1.4752,0.33658000000000005,2.3142,Marine,Clay marl,400
Well-10,3.0,0.0,1773.4,99.6761,1.48214,0.33252,2.3164,Marine,Clay marl,400
Well-10,3.0,0.0,1773.5,97.7614,1.48701,0.33217,2.3181,Marine,Clay marl,400
Well-10,3.0,0.0,1773.6,96.136,1.4899,0.33492,2.319,Marine,Clay marl,400
Well-10,3.0,0.0,1773.7,95.3034,1.49052,0.33944,2.3191,Marine,Clay marl,400
Well-10,3.0,0.0,1773.8,95.6707,1.48776,0.34523000000000004,2.3193,Marine,Clay marl,400
Well-10,3.0,0.0,1773.9,97.1555,1.48274,0.35225,2.3199,Marine,Clay marl,400
Well-10,3.0,0.0,1774.0,99.4089,1.47699,0.35952,2.3216,Marine,Clay marl,400
Well-10,3.0,0.0,1774.1,101.8847,1.47119,0.36698,2.3236,Marine,Clay marl,400
Well-10,3.0,0.0,1774.2,103.7736,1.46452,0.37331,2.3244,Marine,Clay marl,400
Well-10,3.0,0.0,1774.3,104.741,1.45767,0.37694,2.3234,Marine,Clay marl,400
Well-10,3.0,0.0,1774.4,104.4019,1.45328,0.37747,2.3203,Marine,Clay marl,400
Well-10,3.0,0.0,1774.5,103.3347,1.45286,0.37483,2.3156,Marine,Clay marl,400
Well-10,3.0,0.0,1774.6,101.8021,1.45709,0.37058,2.3114,Marine,Clay marl,400
Well-10,3.0,0.0,1774.7,100.4841,1.46459,0.3663,2.3081,Marine,Clay marl,400
Well-10,3.0,0.0,1774.8,99.9308,1.4752,0.36281,2.306,Marine,Clay marl,400
Well-10,3.0,0.0,1774.9,100.1423,1.48888,0.36002,2.3051,Marine,Clay marl,400
Well-10,3.0,0.0,1775.0,100.8041,1.50139,0.35731,2.3053,Marine,Clay marl,400
Well-10,3.0,0.0,1775.1,101.4504,1.51226,0.35333000000000003,2.3063,Marine,Clay marl,400
Well-10,3.0,0.0,1775.2,101.7153,1.52161,0.34782,2.3082,Marine,Clay marl,400
Well-10,3.0,0.0,1775.3,101.7442,1.52779,0.3433,2.3101,Marine,Clay marl,400
Well-10,3.0,0.0,1775.4,101.3057,1.53034,0.34162,2.3121,Marine,Clay marl,400
Well-10,3.0,0.0,1775.5,100.3267,1.53,0.34328000000000003,2.3138,Marine,Clay marl,400
Well-10,3.0,0.0,1775.6,99.2153,1.52783,0.34896,2.3143,Marine,Clay marl,400
Well-10,3.0,0.0,1775.7,98.1634,1.52585,0.35716,2.3134,Marine,Sandstone,600
Well-10,3.0,0.0,1775.8,97.371,1.52307,0.36462,2.3117,Marine,Sandstone,600
Well-10,3.0,0.0,1775.9,96.8748,1.52139,0.36739,2.3097,Marine,Sandstone,600
Well-10,3.0,0.0,1776.0,96.4281,1.52158,0.36357,2.3079,Marine,Sandstone,600
Well-10,3.0,0.0,1776.1,96.1353,1.52441,0.35564,2.3062,Marine,Sandstone,600
Well-10,3.0,0.0,1776.2,95.9101,1.52678,0.34782,2.3048,Marine,Sandstone,600
Well-10,3.0,0.0,1776.3,95.4243,1.52522,0.34349,2.3007,Marine,Sandstone,600
Well-10,3.0,0.0,1776.4,94.54,1.52095,0.3428,2.2912,Marine,Sandstone,600
Well-10,3.0,0.0,1776.5,93.5283,1.51334,0.34491,2.2766,Marine,Sandstone,600
Well-10,3.0,0.0,1776.6,92.2885,1.50235,0.34886,2.2576,Marine,Sandstone,600
Well-10,3.0,0.0,1776.7,90.8559,1.49166,0.35187,2.2378,Marine,Sandstone,600
Well-10,3.0,0.0,1776.8,89.8402,1.485,0.35258,2.2230000000000003,Marine,Sandstone,600
Well-10,3.0,0.0,1776.9,89.2078,1.48692,0.3531,2.218,Marine,Sandstone,600
Well-10,3.0,0.0,1777.0,88.8177,1.49739,0.35573,2.2243,Marine,Sandstone,600
Well-10,3.0,0.0,1777.1,88.884,1.5147700000000002,0.3607,2.2371,Marine,Sandstone,600
Well-10,3.0,0.0,1777.2,89.1378,1.53615,0.36718,2.2519,Marine,Sandstone,600
Well-10,3.0,0.0,1777.3,89.7606,1.5556,0.37491,2.2647,Marine,Sandstone,600
Well-10,3.0,0.0,1777.4,91.0534,1.57019,0.38318,2.2733,Marine,Sandstone,600
Well-10,3.0,0.0,1777.5,92.6465,1.57469,0.39262,2.2773,Marine,Sandstone,600
Well-10,3.0,0.0,1777.6,94.4364,1.56882,0.40174,2.2781,Marine,Sandstone,600
Well-10,3.0,0.0,1777.7,96.3267,1.55633,0.408,2.2808,Marine,Sandstone,600
Well-10,3.0,0.0,1777.8,97.7966,1.54269,0.40875,2.2887,Marine,Sandstone,600
Well-10,3.0,0.0,1777.9,98.6188,1.53357,0.4022,2.3009,Marine,Sandstone,600
Well-10,3.0,0.0,1778.0,98.9258,1.52941,0.38683,2.3143,Marine,Clay marl,400
Well-10,3.0,0.0,1778.1,98.8518,1.52949,0.36637,2.3256,Marine,Clay marl,400
Well-10,3.0,0.0,1778.2,98.4527,1.53157,0.34659,2.334,Marine,Clay marl,400
Well-10,3.0,0.0,1778.3,97.9598,1.53495,0.33158000000000004,2.3376,Marine,Clay marl,400
Well-10,3.0,0.0,1778.4,97.5082,1.53914,0.32405,2.337,Marine,Clay marl,400
Well-10,3.0,0.0,1778.5,97.0137,1.54292,0.32424000000000003,2.3354,Marine,Clay marl,400
Well-10,3.0,0.0,1778.6,96.6359,1.54924,0.32988,2.3345,Marine,Clay marl,400
Well-10,3.0,0.0,1778.7,96.2446,1.5601200000000002,0.33824,2.3344,Marine,Clay marl,400
Well-10,3.0,0.0,1778.8,95.9371,1.57239,0.3459,2.3343,Marine,Clay marl,400
Well-10,3.0,0.0,1778.9,95.6579,1.5827,0.3509,2.3337,Marine,Clay marl,400
Well-10,3.0,0.0,1779.0,95.4088,1.58906,0.35141999999999995,2.3328,Marine,Clay marl,400
Well-10,3.0,0.0,1779.1,94.8367,1.5905200000000002,0.34955,2.3323,Marine,Clay marl,400
Well-10,3.0,0.0,1779.2,94.0818,1.5871,0.34777,2.333,Marine,Clay marl,400
Well-10,3.0,0.0,1779.3,93.2728,1.58084,0.34776,2.3352,Marine,Clay marl,400
Well-10,3.0,0.0,1779.4,92.476,1.57533,0.34914,2.3385,Marine,Clay marl,400
Well-10,3.0,0.0,1779.5,91.5207,1.57895,0.35002,2.3422,Marine,Clay marl,400
Well-10,3.0,0.0,1779.6,90.6539,1.5971,0.34932,2.3437,Marine,Clay marl,400
Well-10,3.0,0.0,1779.7,90.0183,1.63091,0.34656,2.3421,Marine,Clay marl,400
Well-10,3.0,0.0,1779.8,89.6189,1.67707,0.34172,2.3389,Marine,Clay marl,400
Well-10,3.0,0.0,1779.9,89.1071,1.7346099999999998,0.33633,2.3346,Marine,Clay marl,400
Well-10,3.0,0.0,1780.0,88.5546,1.7975599999999998,0.33091,2.3313,Marine,Clay marl,400
Well-10,3.0,0.0,1780.1,88.0723,1.86054,0.32722,2.3316,Marine,Clay marl,400
Well-10,3.0,0.0,1780.2,87.7988,1.92248,0.32476,2.3361,Marine,Clay marl,400
Well-10,3.0,0.0,1780.3,87.3167,1.9823,0.32392,2.3439,Marine,Clay marl,400
Well-10,3.0,0.0,1780.4,86.6792,2.04242,0.32612,2.3517,Marine,Clay marl,400
Well-10,3.0,0.0,1780.5,85.8501,2.10364,0.3306,2.3568,Marine,Sandstone,600
Well-10,3.0,0.0,1780.6,85.2671,2.16613,0.33588,2.3582,Marine,Clay marl,400
Well-10,3.0,0.0,1780.7,85.0967,2.2287,0.33994,2.3574,Marine,Clay marl,400
Well-10,3.0,0.0,1780.8,85.3402,2.28975,0.34143,2.3565,Marine,Clay marl,400
Well-10,3.0,0.0,1780.9,86.0107,2.34599,0.34087,2.3562,Marine,Clay marl,400
Well-10,3.0,0.0,1781.0,86.965,2.39038,0.33907,2.3581,Marine,Clay marl,400
Well-10,3.0,0.0,1781.1,87.8481,2.41954,0.33603,2.3621,Marine,Clay marl,400
Well-10,3.0,0.0,1781.2,88.7042,2.43181,0.33148,2.3665,Marine,Clay marl,400
Well-10,3.0,0.0,1781.3,89.3575,2.43125,0.32636,2.3704,Marine,Clay marl,400
Well-10,3.0,0.0,1781.4,89.9434,2.42773,0.32109,2.3724,Marine,Clay marl,400
Well-10,3.0,0.0,1781.5,89.9502,2.43011,0.31661,2.3725,Marine,Clay marl,400
Well-10,3.0,0.0,1781.6,89.4204,2.44395,0.31454,2.3702,Marine,Clay marl,400
Well-10,3.0,0.0,1781.7,88.4026,2.46555,0.31512,2.3661,Marine,Clay marl,400
Well-10,3.0,0.0,1781.8,87.0296,2.49225,0.31767,2.3595,Marine,Clay marl,400
Well-10,3.0,0.0,1781.9,85.709,2.51783,0.32062,2.3496,Marine,Clay marl,400
Well-10,3.0,0.0,1782.0,84.723,2.53766,0.32191,2.3375,Marine,Clay marl,400
Well-10,3.0,0.0,1782.1,84.4534,2.54935,0.32038,2.3241,Marine,Sandy marl,1300
Well-10,3.0,0.0,1782.2,85.0064,2.55191,0.3164,2.311,Marine,Sandy marl,1300
Well-10,3.0,0.0,1782.3,86.0216,2.54645,0.31051,2.3024,Marine,Sandstone,600
Well-10,3.0,0.0,1782.4,87.2538,2.5352200000000003,0.30474,2.3,Marine,Sandstone,600
Well-10,3.0,0.0,1782.5,88.3629,2.52022,0.30071,2.3035,Marine,Sandstone,600
Well-10,3.0,0.0,1782.6,89.35700000000001,2.50149,0.29785,2.3117,Marine,Sandy marl,1300
Well-10,3.0,0.0,1782.7,90.3602,2.48049,0.29577,2.3218,Marine,Sandstone,600
Well-10,3.0,0.0,1782.8,91.1262,2.46325,0.29376,2.3298,Marine,Sandstone,600
Well-10,3.0,0.0,1782.9,91.6431,2.45217,0.29246,2.3332,Marine,Clay marl,400
Well-10,3.0,0.0,1783.0,91.8017,2.44838,0.29127,2.3325,Marine,Clay marl,400
Well-10,3.0,0.0,1783.1,91.5838,2.45113,0.29026,2.3311,Marine,Clay marl,400
Well-10,3.0,0.0,1783.2,91.1558,2.46025,0.28943,2.3328,Marine,Clay marl,400
Well-10,3.0,0.0,1783.3,90.2877,2.47478,0.28925,2.3386,Marine,Clay marl,400
Well-10,3.0,0.0,1783.4,89.5599,2.49463,0.28998,2.3462,Marine,Clay marl,400
Well-10,3.0,0.0,1783.5,89.1874,2.51684,0.29135,2.3541,Marine,Clay marl,400
Well-10,3.0,0.0,1783.6,89.0828,2.54241,0.29319,2.3611,Marine,Clay marl,400
Well-10,3.0,0.0,1783.7,89.3804,2.57146,0.29529,2.3652,Marine,Clay marl,400
Well-10,3.0,0.0,1783.8,89.7108,2.60286,0.29692,2.366,Marine,Clay marl,400
Well-10,3.0,0.0,1783.9,90.2514,2.63398,0.29693,2.3644,Marine,Clay marl,400
Well-10,3.0,0.0,1784.0,90.7952,2.6638900000000003,0.29469,2.3614,Marine,Clay marl,400
Well-10,3.0,0.0,1784.1,91.4726,2.69272,0.29098,2.359,Marine,Clay marl,400
Well-10,3.0,0.0,1784.2,92.1585,2.7193,0.28651,2.3579,Marine,Clay marl,400
Well-10,3.0,0.0,1784.3,92.5391,2.74203,0.28303,2.3588,Marine,Sandstone,600
Well-10,3.0,0.0,1784.4,92.3807,2.76247,0.28146,2.3621,Marine,Sandstone,600
Well-10,3.0,0.0,1784.5,91.5338,2.78132,0.28151,2.3669,Marine,Clay marl,400
Well-10,3.0,0.0,1784.6,90.3351,2.80227,0.28293,2.3726,Marine,Clay marl,400
Well-10,3.0,0.0,1784.7,89.3088,2.8268,0.28517,2.3774,Marine,Clay marl,400
Well-10,3.0,0.0,1784.8,88.6646,2.86057,0.28686,2.3804,Marine,Clay marl,400
Well-10,3.0,0.0,1784.9,88.4988,2.90444,0.28745,2.3822,Marine,Clay marl,400
Well-10,3.0,0.0,1785.0,89.0066,2.9589,0.28777,2.3831,Marine,Clay marl,400
Well-10,3.0,0.0,1785.1,89.8881,3.02493,0.2878,2.3846,Marine,Clay marl,400
Well-10,3.0,0.0,1785.2,90.7434,3.10089,0.28791,2.3867,Marine,Clay marl,400
Well-10,3.0,0.0,1785.3,91.0823,3.18515,0.2883,2.3895,Marine,Clay marl,400
Well-10,3.0,0.0,1785.4,90.8821,3.26954,0.28882,2.393,Marine,Clay marl,400
Well-10,3.0,0.0,1785.5,90.3411,3.34064,0.28939000000000004,2.3968,Marine,Clay marl,400
Well-10,3.0,0.0,1785.6,89.5664,3.38731,0.28986,2.4008,Marine,Clay marl,400
Well-10,3.0,0.0,1785.7,89.0277,3.40058,0.28954,2.4029,Marine,Clay marl,400
Well-10,3.0,0.0,1785.8,88.7285,3.37733,0.28853,2.4022,Marine,Clay marl,400
Well-10,3.0,0.0,1785.9,88.5457,3.31516,0.28789000000000003,2.3987,Marine,Clay marl,400
Well-10,3.0,0.0,1786.0,88.4624,3.22303,0.2884,2.393,Marine,Clay marl,400
Well-10,3.0,0.0,1786.1,88.1968,3.11393,0.2902,2.3868,Marine,Clay marl,400
Well-10,3.0,0.0,1786.2,87.7701,3.00445,0.29355,2.3811,Marine,Clay marl,400
Well-10,3.0,0.0,1786.3,87.0122,2.91207,0.29814,2.3757,Marine,Clay marl,400
Well-10,3.0,0.0,1786.4,86.0623,2.84438,0.30308,2.3704,Marine,Sandy marl,1300
Well-10,3.0,0.0,1786.5,85.291,2.80618,0.30764,2.3653,Marine,Sandy marl,1300
Well-10,3.0,0.0,1786.6,84.9708,2.79435,0.31135,2.3606,Marine,Sandy marl,1300
Well-10,3.0,0.0,1786.7,85.2094,2.80377,0.31378,2.3565,Marine,Sandy marl,1300
Well-10,3.0,0.0,1786.8,85.6996,2.8280000000000003,0.31505,2.3541,Marine,Sandy marl,1300
Well-10,3.0,0.0,1786.9,86.521,2.85861,0.31524,2.3544,Marine,Sandy marl,1300
Well-10,3.0,0.0,1787.0,87.8795,2.88859,0.31408,2.3575,Marine,Sandy marl,1300
Well-10,3.0,0.0,1787.1,89.3843,2.90842,0.31126,2.3627,Marine,Sandy marl,1300
Well-10,3.0,0.0,1787.2,91.0489,2.9172,0.30784,2.3680000000000003,Marine,Sandy marl,1300
Well-10,3.0,0.0,1787.3,92.7146,2.91473,0.30446,2.3722,Marine,Sandy marl,1300
Well-10,3.0,0.0,1787.4,94.0569,2.90285,0.30149000000000004,2.3754,Marine,Sandy marl,1300
Well-10,3.0,0.0,1787.5,95.0219,2.88962,0.29967,2.3776,Marine,Sandy marl,1300
Well-10,3.0,0.0,1787.6,94.9579,2.87969,0.29979,2.3789,Marine,Sandy marl,1300
Well-10,3.0,0.0,1787.7,94.2614,2.87936,0.30182,2.3796,Marine,Sandy marl,1300
Well-10,3.0,0.0,1787.8,93.115,2.88992,0.30469,2.3801,Marine,Sandy marl,1300
Well-10,3.0,0.0,1787.9,92.1793,2.90923,0.30737,2.3807,Marine,Sandy marl,1300
Well-10,3.0,0.0,1788.0,91.5725,2.93546,0.30982,2.382,Marine,Sandy marl,1300
Well-10,3.0,0.0,1788.1,91.4367,2.967,0.3118,2.3846,Marine,Sandy marl,1300
Well-10,3.0,0.0,1788.2,91.6684,3.0044,0.31344,2.3879,Marine,Clay marl,400
Well-10,3.0,0.0,1788.3,91.7532,3.04235,0.31403000000000003,2.3925,Marine,Clay marl,400
Well-10,3.0,0.0,1788.4,91.318,3.07932,0.3132,2.398,Marine,Clay marl,400
Well-10,3.0,0.0,1788.5,90.4346,3.11298,0.31036,2.4036,Marine,Clay marl,400
Well-10,3.0,0.0,1788.6,89.1765,3.1375900000000003,0.30575,2.4085,Marine,Clay marl,400
Well-10,3.0,0.0,1788.7,88.0945,3.14888,0.30018,2.412,Marine,Clay marl,400
Well-10,3.0,0.0,1788.8,86.9792,3.14386,0.29435,2.4130000000000003,Marine,Clay marl,400
Well-10,3.0,0.0,1788.9,86.1908,3.12353,0.2894,2.4117,Marine,Clay marl,400
Well-10,3.0,0.0,1789.0,85.954,3.09218,0.28547,2.4090000000000003,Marine,Clay marl,400
Well-10,3.0,0.0,1789.1,86.1987,3.05594,0.28253,2.4057,Marine,Clay marl,400
Well-10,3.0,0.0,1789.2,87.0001,3.02358,0.2816,2.4028,Marine,Clay marl,400
Well-10,3.0,0.0,1789.3,88.1061,2.99941,0.28325,2.4007,Marine,Clay marl,400
Well-10,3.0,0.0,1789.4,89.4606,2.98714,0.28737,2.3991,Marine,Clay marl,400
Well-10,3.0,0.0,1789.5,91.0432,2.9844,0.29299000000000003,2.3989,Marine,Clay marl,400
Well-10,3.0,0.0,1789.6,92.4016,2.9844,0.29945,2.4005,Marine,Clay marl,400
Well-10,3.0,0.0,1789.7,93.4196,2.98395,0.30518,2.4032,Marine,Clay marl,400
Well-10,3.0,0.0,1789.8,93.9884,2.97968,0.30852,2.4053,Marine,Clay marl,400
Well-10,3.0,0.0,1789.9,94.332,2.96552,0.30946,2.4068,Marine,Clay marl,400
Well-10,3.0,0.0,1790.0,94.4759,2.94215,0.30857,2.407,Marine,Clay marl,400
Well-10,3.0,0.0,1790.1,94.4838,2.91108,0.30716,2.4048,Marine,Clay marl,400
Well-10,3.0,0.0,1790.2,94.5281,2.87324,0.30561,2.4001,Marine,Sandy marl,1300
Well-10,3.0,0.0,1790.3,94.6372,2.82698,0.30417,2.3933,Marine,Sandy marl,1300
Well-10,3.0,0.0,1790.4,95.0069,2.7711,0.30418,2.3862,Marine,Sandy marl,1300
Well-10,3.0,0.0,1790.5,95.5649,2.70059,0.30631,2.3796,Marine,Sandy marl,1300
Well-10,3.0,0.0,1790.6,96.0842,2.61274,0.31099,2.3744,Marine,Sandy marl,1300
Well-10,3.0,0.0,1790.7,96.7256,2.51323,0.31756,2.3712,Marine,Sandy marl,1300
Well-10,3.0,0.0,1790.8,97.5251,2.40897,0.32484,2.37,Marine,Sandy marl,1300
Well-10,3.0,0.0,1790.9,98.0369,2.31257,0.33165,2.3704,Marine,Sandy marl,1300
Well-10,3.0,0.0,1791.0,98.3321,2.23441,0.3357,2.3714,Marine,Sandy marl,1300
Well-10,3.0,0.0,1791.1,98.2046,2.17878,0.33617,2.372,Marine,Sandy marl,1300
Well-10,3.0,0.0,1791.2,97.6874,2.14635,0.33328,2.3726,Marine,Sandy marl,1300
Well-10,3.0,0.0,1791.3,96.9471,2.13559,0.32853000000000004,2.3729,Marine,Sandy marl,1300
Well-10,3.0,0.0,1791.4,96.0765,2.14379,0.32347,2.3728,Marine,Sandy marl,1300
Well-10,3.0,0.0,1791.5,95.1719,2.16836,0.31946,2.371,Marine,Sandy marl,1300
Well-10,3.0,0.0,1791.6,94.3451,2.2080900000000003,0.31868,2.3672,Marine,Sandy marl,1300
Well-10,3.0,0.0,1791.7,93.8154,2.26086,0.32107,2.3622,Marine,Sandy marl,1300
Well-10,3.0,0.0,1791.8,93.4771,2.32008,0.32517,2.3576,Marine,Sandy marl,1300
Well-10,3.0,0.0,1791.9,93.2325,2.3833,0.32924000000000003,2.3555,Marine,Sandy marl,1300
Well-10,3.0,0.0,1792.0,93.2835,2.44702,0.33096,2.3564,Marine,Sandy marl,1300
Well-10,3.0,0.0,1792.1,93.3832,2.5092,0.32911,2.3604,Marine,Sandy marl,1300
Well-10,3.0,0.0,1792.2,93.7401,2.56927,0.3248,2.3672,Marine,Sandy marl,1300
Well-10,3.0,0.0,1792.3,94.2899,2.6282400000000004,0.32047,2.3757,Marine,Sandy marl,1300
Well-10,3.0,0.0,1792.4,94.8906,2.6842200000000003,0.31672,2.3835,Marine,Clay marl,400
Well-10,3.0,0.0,1792.5,95.1717,2.7365,0.3136,2.3879,Marine,Clay marl,400
Well-10,3.0,0.0,1792.6,95.3297,2.78249,0.31012,2.3881,Marine,Clay marl,400
Well-10,3.0,0.0,1792.7,95.2456,2.82563,0.30558,2.3855,Marine,Clay marl,400
Well-10,3.0,0.0,1792.8,94.917,2.8746,0.30066,2.3829,Marine,Clay marl,400
Well-10,3.0,0.0,1792.9,94.377,2.93716,0.29639,2.3835,Marine,Clay marl,400
Well-10,3.0,0.0,1793.0,93.5786,3.01477,0.29469,2.3894,Marine,Clay marl,400
Well-10,3.0,0.0,1793.1,92.5542,3.10243,0.29681,2.4004,Marine,Clay marl,400
Well-10,3.0,0.0,1793.2,91.3077,3.18779,0.30206,2.4139,Marine,Clay marl,400
Well-10,3.0,0.0,1793.3,89.9701,3.2515,0.30794,2.4259,Marine,Clay marl,400
Well-10,3.0,0.0,1793.4,88.7451,3.27496,0.31271,2.4325,Marine,Clay marl,400
Well-10,3.0,0.0,1793.5,87.8398,3.25005,0.31514000000000003,2.4325,Marine,Clay marl,400
Well-10,3.0,0.0,1793.6,87.4398,3.1819900000000003,0.31437,2.4275,Marine,Clay marl,400
Well-10,3.0,0.0,1793.7,87.3003,3.09218,0.31154,2.4203,Marine,Clay marl,400
Well-10,3.0,0.0,1793.8,87.2021,3.00294,0.30852,2.4127,Marine,Clay marl,400
Well-10,3.0,0.0,1793.9,86.9227,2.93522,0.30693000000000004,2.4058,Marine,Clay marl,400
Well-10,3.0,0.0,1794.0,86.4269,2.90062,0.30695,2.399,Marine,Clay marl,400
Well-10,3.0,0.0,1794.1,86.0314,2.89958,0.30692,2.3927,Marine,Clay marl,400
Well-10,3.0,0.0,1794.2,85.9189,2.92499,0.30605,2.3874,Marine,Clay marl,400
Well-10,3.0,0.0,1794.3,86.0723,2.96579,0.30393000000000003,2.3835,Marine,Sandy marl,1300
Well-10,3.0,0.0,1794.4,86.5446,3.01304,0.30091,2.3817,Marine,Sandy marl,1300
Well-10,3.0,0.0,1794.5,87.2691,3.0589,0.29777,2.3824,Marine,Sandy marl,1300
